,GO_ID,GO_Term,Depth,Propagated_Enrichment,Original_Enrichment,P_Value,Child_Count
7223,GO:0005302,L-tyrosine transmembrane transporter activity,6,0.0,1.0,1.0,1
7224,GO:0005313,L-glutamate transmembrane transporter activity,6,0.0,1.0,1.0,4
7225,GO:0005346,purine ribonucleotide transmembrane transporter activity,6,0.0,1.0,1.0,10
7226,GO:0005363,maltose transmembrane transporter activity,6,0.0,1.0,1.0,4
7227,GO:0005452,solute:inorganic anion antiporter activity,6,0.0,1.0,1.0,7
7228,GO:0005776,autophagosome,6,0.0,1.0,1.0,1
7229,GO:0005777,peroxisome,6,0.0,1.0,1.0,9
7230,GO:0005782,peroxisomal matrix,6,0.0,1.0,1.0,2
7231,GO:0005874,microtubule,6,0.0,1.0,1.0,7
7232,GO:0005882,intermediate filament,6,0.0,1.0,1.0,5
7233,GO:0005884,actin filament,6,0.0,1.0,1.0,2
7234,GO:0005915,zonula adherens,6,0.0,1.0,1.0,1
7235,GO:0005918,septate junction,6,0.0,1.0,1.0,2
7236,GO:0005923,bicellular tight junction,6,0.0,1.0,1.0,1
7237,GO:0005984,disaccharide metabolic process,6,0.0,1.0,1.0,8
7238,GO:0006020,inositol metabolic process,6,0.0,1.0,1.0,2
7239,GO:0006024,glycosaminoglycan biosynthetic process,6,0.0,1.0,1.0,7
7240,GO:0006027,glycosaminoglycan catabolic process,6,0.0,1.0,1.0,7
7241,GO:0006030,chitin metabolic process,6,0.0,1.0,1.0,2
7242,GO:0006041,glucosamine metabolic process,6,0.0,1.0,1.0,3
7243,GO:0006044,N-acetylglucosamine metabolic process,6,0.0,1.0,1.0,2
7244,GO:0006051,N-acetylmannosamine metabolic process,6,0.0,1.0,1.0,2
7245,GO:0006056,mannoprotein metabolic process,6,0.0,1.0,1.0,2
7246,GO:0006067,ethanol metabolic process,6,0.0,1.0,1.0,7
7247,GO:0006072,glycerol-3-phosphate metabolic process,6,0.0,1.0,1.0,2
7248,GO:0006080,substituted mannan metabolic process,6,0.0,1.0,1.0,3
7249,GO:0006109,regulation of carbohydrate metabolic process,6,0.0,1.0,1.0,14
7250,GO:0006259,DNA metabolic process,6,0.0,1.0,1.0,36
7251,GO:0006415,translational termination,6,0.0,1.0,1.0,2
7252,GO:0006468,protein phosphorylation,6,0.0,1.0,1.0,11
7253,GO:0006470,protein dephosphorylation,6,0.0,1.0,1.0,6
7254,GO:0006477,protein sulfation,6,0.0,1.0,1.0,1
7255,GO:0006486,protein glycosylation,6,0.0,1.0,1.0,8
7256,GO:0006491,N-glycan processing,6,0.0,1.0,1.0,4
7257,GO:0006497,protein lipidation,6,0.0,1.0,1.0,8
7258,GO:0006516,glycoprotein catabolic process,6,0.0,1.0,1.0,5
7259,GO:0006517,protein deglycosylation,6,0.0,1.0,1.0,2
7260,GO:0006521,regulation of amino acid metabolic process,6,0.0,1.0,1.0,13
7261,GO:0006580,ethanolamine metabolic process,6,0.0,1.0,1.0,2
7262,GO:0006584,catecholamine metabolic process,6,0.0,1.0,1.0,5
7263,GO:0006596,polyamine biosynthetic process,6,0.0,1.0,1.0,6
7264,GO:0006598,polyamine catabolic process,6,0.0,1.0,1.0,7
7265,GO:0006602,creatinine catabolic process,6,0.0,1.0,1.0,1
7266,GO:0006603,phosphocreatine metabolic process,6,0.0,1.0,1.0,2
7267,GO:0006605,protein targeting,6,0.0,1.0,1.0,7
7268,GO:0006665,sphingolipid metabolic process,6,0.0,1.0,1.0,9
7269,GO:0006694,steroid biosynthetic process,6,0.0,1.0,1.0,13
7270,GO:0006706,steroid catabolic process,6,0.0,1.0,1.0,13
7271,GO:0006721,terpenoid metabolic process,6,0.0,1.0,1.0,14
7272,GO:0006753,nucleoside phosphate metabolic process,6,0.0,1.0,1.0,11
7273,GO:0006769,nicotinamide metabolic process,6,0.0,1.0,1.0,1
7274,GO:0006771,riboflavin metabolic process,6,0.0,1.0,1.0,2
7275,GO:0006782,protoporphyrinogen IX biosynthetic process,6,0.0,1.0,1.0,2
7276,GO:0006783,heme biosynthetic process,6,0.0,1.0,1.0,5
7277,GO:0006795,regulation of phosphorus utilization,6,0.0,1.0,1.0,2
7278,GO:0006797,polyphosphate metabolic process,6,0.0,1.0,1.0,2
7279,GO:0006821,chloride transport,6,0.0,1.0,1.0,2
7280,GO:0006835,dicarboxylic acid transport,6,0.0,1.0,1.0,16
7281,GO:0006837,serotonin transport,6,0.0,1.0,1.0,2
7282,GO:0006842,tricarboxylic acid transport,6,0.0,1.0,1.0,2
7283,GO:0006844,acyl carnitine transport,6,0.0,1.0,1.0,1
7284,GO:0006862,nucleotide transport,6,0.0,1.0,1.0,7
7285,GO:0006863,purine nucleobase transport,6,0.0,1.0,1.0,5
7286,GO:0006867,asparagine transport,6,0.0,1.0,1.0,1
7287,GO:0006868,glutamine transport,6,0.0,1.0,1.0,2
7288,GO:0006874,intracellular calcium ion homeostasis,6,0.0,1.0,1.0,5
7289,GO:0006878,intracellular copper ion homeostasis,6,0.0,1.0,1.0,1
7290,GO:0006879,intracellular iron ion homeostasis,6,0.0,1.0,1.0,1
7291,GO:0006884,cell volume homeostasis,6,0.0,1.0,1.0,3
7292,GO:0006887,exocytosis,6,0.0,1.0,1.0,5
7293,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",6,0.0,1.0,1.0,1
7294,GO:0006891,intra-Golgi vesicle-mediated transport,6,0.0,1.0,1.0,3
7295,GO:0006892,post-Golgi vesicle-mediated transport,6,0.0,1.0,1.0,3
7296,GO:0006898,receptor-mediated endocytosis,6,0.0,1.0,1.0,7
7297,GO:0006900,vesicle budding from membrane,6,0.0,1.0,1.0,5
7298,GO:0006901,vesicle coating,6,0.0,1.0,1.0,3
7299,GO:0006907,pinocytosis,6,0.0,1.0,1.0,2
7300,GO:0006909,phagocytosis,6,0.0,1.0,1.0,1
7301,GO:0006913,nucleocytoplasmic transport,6,0.0,1.0,1.0,2
7302,GO:0006937,regulation of muscle contraction,6,0.0,1.0,1.0,5
7303,GO:0006953,acute-phase response,6,0.0,1.0,1.0,1
7304,GO:0006984,ER-nucleus signaling pathway,6,0.0,1.0,1.0,4
7305,GO:0006999,nuclear pore organization,6,0.0,1.0,1.0,2
7306,GO:0007000,nucleolus organization,6,0.0,1.0,1.0,1
7307,GO:0007006,mitochondrial membrane organization,6,0.0,1.0,1.0,4
7308,GO:0007032,endosome organization,6,0.0,1.0,1.0,4
7309,GO:0007039,protein catabolic process in the vacuole,6,0.0,1.0,1.0,1
7310,GO:0007041,lysosomal transport,6,0.0,1.0,1.0,13
7311,GO:0007043,cell-cell junction assembly,6,0.0,1.0,1.0,7
7312,GO:0007044,cell-substrate junction assembly,6,0.0,1.0,1.0,2
7313,GO:0007060,male meiosis chromosome segregation,6,0.0,1.0,1.0,1
7314,GO:0007062,sister chromatid cohesion,6,0.0,1.0,1.0,3
7315,GO:0007167,enzyme-linked receptor protein signaling pathway,6,0.0,1.0,1.0,5
7316,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",6,0.0,1.0,1.0,1
7317,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,6,0.0,1.0,1.0,2
7318,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,6,0.0,1.0,1.0,9
7319,GO:0007211,octopamine or tyramine signaling pathway,6,0.0,1.0,1.0,2
7320,GO:0007212,G protein-coupled dopamine receptor signaling pathway,6,0.0,1.0,1.0,3
7321,GO:0007215,glutamate receptor signaling pathway,6,0.0,1.0,1.0,2
7322,GO:0007217,tachykinin receptor signaling pathway,6,0.0,1.0,1.0,1
7323,GO:0007218,neuropeptide signaling pathway,6,0.0,1.0,1.0,1
7324,GO:0007219,Notch signaling pathway,6,0.0,1.0,1.0,6
7325,GO:0007224,smoothened signaling pathway,6,0.0,1.0,1.0,6
7326,GO:0007231,osmosensory signaling pathway,6,0.0,1.0,1.0,2
7327,GO:0007297,follicle cell of egg chamber migration,6,0.0,1.0,1.0,3
7328,GO:0007317,regulation of pole plasm oskar mRNA localization,6,0.0,1.0,1.0,2
7329,GO:0007323,peptide pheromone maturation,6,0.0,1.0,1.0,2
7330,GO:0007416,synapse assembly,6,0.0,1.0,1.0,4
7331,GO:0007519,skeletal muscle tissue development,6,0.0,1.0,1.0,2
7332,GO:0007528,neuromuscular junction development,6,0.0,1.0,1.0,2
7333,GO:0007601,visual perception,6,0.0,1.0,1.0,1
7334,GO:0007602,phototransduction,6,0.0,1.0,1.0,5
7335,GO:0007612,learning,6,0.0,1.0,1.0,5
7336,GO:0007613,memory,6,0.0,1.0,1.0,4
7337,GO:0007634,optokinetic behavior,6,0.0,1.0,1.0,1
7338,GO:0008016,regulation of heart contraction,6,0.0,1.0,1.0,8
7339,GO:0008049,male courtship behavior,6,0.0,1.0,1.0,5
7340,GO:0008053,mitochondrial fusion,6,0.0,1.0,1.0,1
7341,GO:0008055,ocellus pigment biosynthetic process,6,0.0,1.0,1.0,1
7342,GO:0008079,translation termination factor activity,6,0.0,1.0,1.0,1
7343,GO:0008080,N-acetyltransferase activity,6,0.0,1.0,1.0,28
7344,GO:0008097,5S rRNA binding,6,0.0,1.0,1.0,1
7345,GO:0008154,actin polymerization or depolymerization,6,0.0,1.0,1.0,2
7346,GO:0008174,mRNA methyltransferase activity,6,0.0,1.0,1.0,7
7347,GO:0008175,tRNA methyltransferase activity,6,0.0,1.0,1.0,5
7348,GO:0008187,poly-pyrimidine tract binding,6,0.0,1.0,1.0,3
7349,GO:0008188,neuropeptide receptor activity,6,0.0,1.0,1.0,15
7350,GO:0008192,RNA guanylyltransferase activity,6,0.0,1.0,1.0,2
7351,GO:0008207,C21-steroid hormone metabolic process,6,0.0,1.0,1.0,4
7352,GO:0008209,androgen metabolic process,6,0.0,1.0,1.0,2
7353,GO:0008210,estrogen metabolic process,6,0.0,1.0,1.0,2
7354,GO:0008211,glucocorticoid metabolic process,6,0.0,1.0,1.0,3
7355,GO:0008212,mineralocorticoid metabolic process,6,0.0,1.0,1.0,3
7356,GO:0008213,protein alkylation,6,0.0,1.0,1.0,1
7357,GO:0008214,protein dealkylation,6,0.0,1.0,1.0,1
7358,GO:0008215,spermine metabolic process,6,0.0,1.0,1.0,4
7359,GO:0008216,spermidine metabolic process,6,0.0,1.0,1.0,4
7360,GO:0008252,nucleotidase activity,6,0.0,1.0,1.0,3
7361,GO:0008271,secondary active sulfate transmembrane transporter activity,6,0.0,1.0,1.0,5
7362,GO:0008277,regulation of G protein-coupled receptor signaling pathway,6,0.0,1.0,1.0,17
7363,GO:0008299,isoprenoid biosynthetic process,6,0.0,1.0,1.0,7
7364,GO:0008300,isoprenoid catabolic process,6,0.0,1.0,1.0,5
7365,GO:0008328,ionotropic glutamate receptor complex,6,0.0,1.0,1.0,3
7366,GO:0008359,regulation of bicoid mRNA localization,6,0.0,1.0,1.0,2
7367,GO:0008360,regulation of cell shape,6,0.0,1.0,1.0,4
7368,GO:0008381,mechanosensitive monoatomic ion channel activity,6,0.0,1.0,1.0,2
7369,GO:0008396,oxysterol 7-alpha-hydroxylase activity,6,0.0,1.0,1.0,2
7370,GO:0008408,3'-5' exonuclease activity,6,0.0,1.0,1.0,2
7371,GO:0008409,5'-3' exonuclease activity,6,0.0,1.0,1.0,2
7372,GO:0008422,beta-glucosidase activity,6,0.0,1.0,1.0,20
7373,GO:0008443,phosphofructokinase activity,6,0.0,1.0,1.0,4
7374,GO:0008481,sphingosine kinase activity,6,0.0,1.0,1.0,1
7375,GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity,6,0.0,1.0,1.0,3
7376,GO:0008515,sucrose transmembrane transporter activity,6,0.0,1.0,1.0,2
7377,GO:0008589,regulation of smoothened signaling pathway,6,0.0,1.0,1.0,3
7378,GO:0008592,regulation of Toll signaling pathway,6,0.0,1.0,1.0,2
7379,GO:0008593,regulation of Notch signaling pathway,6,0.0,1.0,1.0,3
7380,GO:0008637,apoptotic mitochondrial changes,6,0.0,1.0,1.0,4
7381,GO:0008649,rRNA methyltransferase activity,6,0.0,1.0,1.0,5
7382,GO:0008653,lipopolysaccharide metabolic process,6,0.0,1.0,1.0,2
7383,GO:0008655,pyrimidine-containing compound salvage,6,0.0,1.0,1.0,4
7384,GO:0008796,bis(5'-nucleosyl)-tetraphosphatase activity,6,0.0,1.0,1.0,2
7385,GO:0009060,aerobic respiration,6,0.0,1.0,1.0,10
7386,GO:0009061,anaerobic respiration,6,0.0,1.0,1.0,3
7387,GO:0009112,nucleobase metabolic process,6,0.0,1.0,1.0,4
7388,GO:0009116,nucleoside metabolic process,6,0.0,1.0,1.0,7
7389,GO:0009235,cobalamin metabolic process,6,0.0,1.0,1.0,2
7390,GO:0009238,enterobactin metabolic process,6,0.0,1.0,1.0,2
7391,GO:0009269,response to desiccation,6,0.0,1.0,1.0,1
7392,GO:0009297,pilus assembly,6,0.0,1.0,1.0,3
7393,GO:0009312,oligosaccharide biosynthetic process,6,0.0,1.0,1.0,4
7394,GO:0009313,oligosaccharide catabolic process,6,0.0,1.0,1.0,8
7395,GO:0009445,putrescine metabolic process,6,0.0,1.0,1.0,3
7396,GO:0009508,plastid chromosome,6,0.0,1.0,1.0,1
7397,GO:0009516,leucoplast,6,0.0,1.0,1.0,2
7398,GO:0009527,plastid outer membrane,6,0.0,1.0,1.0,3
7399,GO:0009529,plastid intermembrane space,6,0.0,1.0,1.0,3
7400,GO:0009562,embryo sac nuclear migration,6,0.0,1.0,1.0,2
7401,GO:0009584,detection of visible light,6,0.0,1.0,1.0,1
7402,GO:0009589,detection of UV,6,0.0,1.0,1.0,1
7403,GO:0009602,detection of symbiont,6,0.0,1.0,1.0,3
7404,GO:0009609,response to symbiotic bacterium,6,0.0,1.0,1.0,1
7405,GO:0009610,response to symbiotic fungus,6,0.0,1.0,1.0,1
7406,GO:0009644,response to high light intensity,6,0.0,1.0,1.0,3
7407,GO:0009645,response to low light intensity stimulus,6,0.0,1.0,1.0,3
7408,GO:0009646,response to absence of light,6,0.0,1.0,1.0,2
7409,GO:0009658,chloroplast organization,6,0.0,1.0,1.0,4
7410,GO:0009659,leucoplast organization,6,0.0,1.0,1.0,1
7411,GO:0009664,plant-type cell wall organization,6,0.0,1.0,1.0,2
7412,GO:0009691,cytokinin biosynthetic process,6,0.0,1.0,1.0,3
7413,GO:0009692,ethylene metabolic process,6,0.0,1.0,1.0,2
7414,GO:0009705,plant-type vacuole membrane,6,0.0,1.0,1.0,1
7415,GO:0009710,tropane alkaloid biosynthetic process,6,0.0,1.0,1.0,5
7416,GO:0009713,catechol-containing compound biosynthetic process,6,0.0,1.0,1.0,13
7417,GO:0009717,isoflavonoid biosynthetic process,6,0.0,1.0,1.0,1
7418,GO:0009734,auxin-activated signaling pathway,6,0.0,1.0,1.0,1
7419,GO:0009738,abscisic acid-activated signaling pathway,6,0.0,1.0,1.0,1
7420,GO:0009744,response to sucrose,6,0.0,1.0,1.0,2
7421,GO:0009777,photosynthetic phosphorylation,6,0.0,1.0,1.0,2
7422,GO:0009787,regulation of abscisic acid-activated signaling pathway,6,0.0,1.0,1.0,2
7423,GO:0009794,"regulation of mitotic cell cycle, embryonic",6,0.0,1.0,1.0,4
7424,GO:0009802,cinnamic acid ester biosynthetic process,6,0.0,1.0,1.0,1
7425,GO:0009805,coumarin biosynthetic process,6,0.0,1.0,1.0,5
7426,GO:0009807,lignan biosynthetic process,6,0.0,1.0,1.0,7
7427,GO:0009809,lignin biosynthetic process,6,0.0,1.0,1.0,3
7428,GO:0009823,cytokinin catabolic process,6,0.0,1.0,1.0,2
7429,GO:0009834,plant-type secondary cell wall biogenesis,6,0.0,1.0,1.0,1
7430,GO:0009851,auxin biosynthetic process,6,0.0,1.0,1.0,2
7431,GO:0009852,auxin catabolic process,6,0.0,1.0,1.0,1
7432,GO:0009867,jasmonic acid mediated signaling pathway,6,0.0,1.0,1.0,2
7433,GO:0009890,negative regulation of biosynthetic process,6,0.0,1.0,1.0,43
7434,GO:0009895,negative regulation of catabolic process,6,0.0,1.0,1.0,39
7435,GO:0009896,positive regulation of catabolic process,6,0.0,1.0,1.0,44
7436,GO:0009909,regulation of flower development,6,0.0,1.0,1.0,2
7437,GO:0009926,auxin polar transport,6,0.0,1.0,1.0,2
7438,GO:0009937,regulation of gibberellic acid mediated signaling pathway,6,0.0,1.0,1.0,2
7439,GO:0009962,regulation of flavonoid biosynthetic process,6,0.0,1.0,1.0,4
7440,GO:0009967,positive regulation of signal transduction,6,0.0,1.0,1.0,54
7441,GO:0009968,negative regulation of signal transduction,6,0.0,1.0,1.0,65
7442,GO:0010008,endosome membrane,6,0.0,1.0,1.0,7
7443,GO:0010027,thylakoid membrane organization,6,0.0,1.0,1.0,1
7444,GO:0010058,regulation of atrichoblast fate specification,6,0.0,1.0,1.0,2
7445,GO:0010065,primary meristem tissue development,6,0.0,1.0,1.0,3
7446,GO:0010099,regulation of photomorphogenesis,6,0.0,1.0,1.0,2
7447,GO:0010112,regulation of systemic acquired resistance,6,0.0,1.0,1.0,3
7448,GO:0010114,response to red light,6,0.0,1.0,1.0,4
7449,GO:0010126,mycothiol metabolic process,6,0.0,1.0,1.0,1
7450,GO:0010145,fructan metabolic process,6,0.0,1.0,1.0,3
7451,GO:0010166,wax metabolic process,6,0.0,1.0,1.0,1
7452,GO:0010182,sugar mediated signaling pathway,6,0.0,1.0,1.0,2
7453,GO:0010185,regulation of cellular defense response,6,0.0,1.0,1.0,2
7454,GO:0010207,photosystem II assembly,6,0.0,1.0,1.0,1
7455,GO:0010208,pollen wall assembly,6,0.0,1.0,1.0,2
7456,GO:0010218,response to far red light,6,0.0,1.0,1.0,2
7457,GO:0010224,response to UV-B,6,0.0,1.0,1.0,1
7458,GO:0010225,response to UV-C,6,0.0,1.0,1.0,1
7459,GO:0010233,phloem transport,6,0.0,1.0,1.0,3
7460,GO:0010257,NADH dehydrogenase complex assembly,6,0.0,1.0,1.0,2
7461,GO:0010275,NAD(P)H dehydrogenase complex assembly,6,0.0,1.0,1.0,1
7462,GO:0010310,regulation of hydrogen peroxide metabolic process,6,0.0,1.0,1.0,4
7463,GO:0010334,sesquiterpene synthase activity,6,0.0,1.0,1.0,13
7464,GO:0010337,regulation of salicylic acid metabolic process,6,0.0,1.0,1.0,1
7465,GO:0010340,carboxyl-O-methyltransferase activity,6,0.0,1.0,1.0,2
7466,GO:0010353,response to trehalose,6,0.0,1.0,1.0,1
7467,GO:0010383,cell wall polysaccharide metabolic process,6,0.0,1.0,1.0,8
7468,GO:0010393,galacturonan metabolic process,6,0.0,1.0,1.0,4
7469,GO:0010454,negative regulation of cell fate commitment,6,0.0,1.0,1.0,9
7470,GO:0010455,positive regulation of cell fate commitment,6,0.0,1.0,1.0,5
7471,GO:0010461,light-activated monoatomic ion channel activity,6,0.0,1.0,1.0,1
7472,GO:0010469,regulation of signaling receptor activity,6,0.0,1.0,1.0,15
7473,GO:0010470,regulation of gastrulation,6,0.0,1.0,1.0,3
7474,GO:0010476,gibberellin mediated signaling pathway,6,0.0,1.0,1.0,1
7475,GO:0010506,regulation of autophagy,6,0.0,1.0,1.0,6
7476,GO:0010514,induction of conjugation with cellular fusion,6,0.0,1.0,1.0,1
7477,GO:0010517,regulation of phospholipase activity,6,0.0,1.0,1.0,4
7478,GO:0010562,positive regulation of phosphorus metabolic process,6,0.0,1.0,1.0,3
7479,GO:0010563,negative regulation of phosphorus metabolic process,6,0.0,1.0,1.0,3
7480,GO:0010566,regulation of ketone biosynthetic process,6,0.0,1.0,1.0,19
7481,GO:0010594,regulation of endothelial cell migration,6,0.0,1.0,1.0,4
7482,GO:0010605,negative regulation of macromolecule metabolic process,6,0.0,1.0,1.0,20
7483,GO:0010624,regulation of Schwann cell proliferation,6,0.0,1.0,1.0,3
7484,GO:0010632,regulation of epithelial cell migration,6,0.0,1.0,1.0,5
7485,GO:0010638,positive regulation of organelle organization,6,0.0,1.0,1.0,24
7486,GO:0010639,negative regulation of organelle organization,6,0.0,1.0,1.0,22
7487,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,6,0.0,1.0,1.0,4
7488,GO:0010650,positive regulation of cell communication by electrical coupling,6,0.0,1.0,1.0,1
7489,GO:0010651,negative regulation of cell communication by electrical coupling,6,0.0,1.0,1.0,1
7490,GO:0010658,striated muscle cell apoptotic process,6,0.0,1.0,1.0,1
7491,GO:0010660,regulation of muscle cell apoptotic process,6,0.0,1.0,1.0,4
7492,GO:0010695,regulation of mitotic spindle pole body separation,6,0.0,1.0,1.0,2
7493,GO:0010710,regulation of collagen catabolic process,6,0.0,1.0,1.0,2
7494,GO:0010713,negative regulation of collagen metabolic process,6,0.0,1.0,1.0,2
7495,GO:0010714,positive regulation of collagen metabolic process,6,0.0,1.0,1.0,2
7496,GO:0010715,regulation of extracellular matrix disassembly,6,0.0,1.0,1.0,2
7497,GO:0010718,positive regulation of epithelial to mesenchymal transition,6,0.0,1.0,1.0,3
7498,GO:0010719,negative regulation of epithelial to mesenchymal transition,6,0.0,1.0,1.0,2
7499,GO:0010720,positive regulation of cell development,6,0.0,1.0,1.0,23
7500,GO:0010721,negative regulation of cell development,6,0.0,1.0,1.0,24
7501,GO:0010762,regulation of fibroblast migration,6,0.0,1.0,1.0,3
7502,GO:0010807,regulation of synaptic vesicle priming,6,0.0,1.0,1.0,2
7503,GO:0010811,positive regulation of cell-substrate adhesion,6,0.0,1.0,1.0,4
7504,GO:0010812,negative regulation of cell-substrate adhesion,6,0.0,1.0,1.0,4
7505,GO:0010813,neuropeptide catabolic process,6,0.0,1.0,1.0,1
7506,GO:0010821,regulation of mitochondrion organization,6,0.0,1.0,1.0,7
7507,GO:0010827,regulation of D-glucose transmembrane transport,6,0.0,1.0,1.0,3
7508,GO:0010837,regulation of keratinocyte proliferation,6,0.0,1.0,1.0,2
7509,GO:0010840,"regulation of circadian sleep/wake cycle, wakefulness",6,0.0,1.0,1.0,2
7510,GO:0010888,negative regulation of lipid storage,6,0.0,1.0,1.0,2
7511,GO:0010928,regulation of auxin mediated signaling pathway,6,0.0,1.0,1.0,3
7512,GO:0010946,regulation of meiotic joint molecule formation,6,0.0,1.0,1.0,1
7513,GO:0010948,negative regulation of cell cycle process,6,0.0,1.0,1.0,32
7514,GO:0010959,regulation of metal ion transport,6,0.0,1.0,1.0,6
7515,GO:0010967,regulation of polyamine biosynthetic process,6,0.0,1.0,1.0,1
7516,GO:0010970,transport along microtubule,6,0.0,1.0,1.0,4
7517,GO:0010979,regulation of vitamin D 24-hydroxylase activity,6,0.0,1.0,1.0,1
7518,GO:0010981,regulation of cell wall macromolecule metabolic process,6,0.0,1.0,1.0,6
